UNIQ_ID,PARENT,FCODE,USG_GROUP,USG_CODE,USG_SP_NAM,USG_SP_NM_,USG_PRIORI,BLDG_ID,CMPLX_ID,CMLX_FCD,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER
"54007147","0","223","20","5521",בית כנסת - קדושי עם ישראל,,"1","52285373","65417643","253",177511.87652699999,657698.57769399998,"2018",2018-04
"54005643","0","223","20","5521",בית כנסת - היכל משה,Hekhal Moshe Synagogue,"1","53286096","0","0",185071.29802700001,664577.24509400001,"0",
"54005648","0","223","20","5521",בית כנסת - אהל יוסף,,"1","51940295","0","0",247576.12512700001,743451.60149399994,"0",
"54005649","0","223","20","5521",בית כנסת - משכן ישראל,Mishkan Yisra'el Synagogue,"1","52189282","0","0",189098.98272700000,664687.65189400001,"0",
"54005650","0","223","20","5521",בית כנסת - אדמונד ספרא,,"1","52290314","0","0",190521.20912700001,667437.90489400004,"2017",2018-04
"65104155","0","223","20","5521",בית כנסת - מגדל דוד,,"1","52698882","0","0",205858.69192700001,624644.47621400002,"2014",2015-07
"65104160","0","223","20","5521",בית כנסת - באבוב,,"1","52685713","0","0",211782.44652699999,623039.45599399996,"2014",2015-07
"54006978","0","223","20","5521",בית כנסת - שיבת ציון,Shivat Tsiyyon Synagogue,"1","52937095","54451151","251",179627.10772700000,575797.46659400000,"0",
"54005655","0","223","20","5521",בית כנסת - תפארת ישראל,Tif'eret Yisra'el Synagogue,"1","52225095","0","0",181635.30312699999,664616.30249399994,"0",
"54005670","0","223","20","5500","בית חב""ד",Bet Chabad,"1","52334648","0","0",209266.39692699999,675237.20009399997,"0",
"54005682","0","223","20","5521",בית כנסת - היכל משה,Hekhal Moshe Synagogue,"1","52251346","0","0",189533.10522699999,666318.15559400001,"2017",2018-04
"54006004","0","223","20","5521",בית כנסת - אוהל גבריאל ורפאל,Ohel Gavri'el and Refa'el Synagogue,"1","53342294","0","0",227568.32322699999,631248.15179399995,"0",
"54023315","0","223","20","5521",בית כנסת - המסורתי אבשלום,,"1","52299301","0","0",188537.86722700001,676418.91439399996,"0",
"65105315","0","223","20","5521",בית כנסת - אור ציון,,"1","65072384","0","0",181791.40692700000,643038.07399399998,"2014",2015-07
"65104601","0","223","20","5521",בית כנסת - אור יחיאל זלאטעפא,,"1","64943927","0","0",209505.84672700000,622987.09479400003,"2014",2015-07
"65104602","0","223","20","5521",בית כנסת - אשכנז,,"1","64943926","0","0",209510.08002699999,622974.81809399999,"2014",2015-07
"54023531","0","223","20","5521",בית כנסת - יד מיכאל,,"2","52730413","0","0",160034.06572700001,621523.42259400000,"0",
"54007015","0","223","20","5521","בית כנסת - נוסח האר""י",,"2","52341817","0","0",208795.38962700000,675703.74379400001,"2014",2015-07
"54005494","0","223","20","5525",כנסית - סנט ג'וזף יוונית קתו,,"1","51859117","54447691","252",227079.16382700001,733593.85049400001,"0",
"54006007","0","223","20","5501",מקווה,Mikve (Ritual Bath),"2","52455076","0","0",195106.98712700000,656045.40069399995,"0",
"65104683","0","223","20","5521",בית כנסת - בית מאיר,,"1","64943133","0","0",209807.87472699999,622750.16129399999,"2014",2015-07
"54023213","0","223","20","5521",בית כנסת - אוהל ישראל,,"1","52719896","0","0",177289.93902699999,612258.09819399996,"0",
"54005837","0","223","20","5501",מקווה - דבורה,,"1","51928083","0","0",204857.93642700001,741447.61869399995,"0",
"54023283","0","223","20","5521",בית כנסת - קהילת צפון מרוקו,,"2","52493111","0","0",167380.63432700001,634681.21539400006,"0",
"54006889","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51844394","0","0",212684.88552700001,745336.19439399999,"0",
"54006893","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51708104","0","0",227147.36572700000,769844.02779399999,"0",
"54007181","0","223","20","5521",בית כנסת - אור ישרום,,"1","51896200","0","0",196521.47162699999,708615.89879400004,"0",
"65104409","0","223","20","5521",בית כנסת - שא נס,,"1","52598960","0","0",184607.58722700001,649269.63509400003,"2014",2015-07
"65104417","0","223","20","5521",בית כנסת - משכן יאיר,Mishkan Ya'ir Synagogue,"1","64937117","0","0",184309.96082700000,649934.37089400005,"2014",2015-07
"54007189","0","223","20","5521",בית כנסת - שבת אחים,Shevet Ahim Synagogue,"1","52267272","0","0",191120.00102699999,677318.21159399999,"0",
"54007193","0","223","20","5521",בית כנסת - ישורון,,"1","52358317","0","0",191711.72862700000,674398.15989400004,"0",
"54007206","0","223","20","5521",בית כנסת,Synagogue,"1","52610601","0","0",179968.42602700001,608481.10149399994,"0",
"65104310","0","223","20","5523",מסגד,Mosque,"1","61233527","0","0",176067.57942699999,588338.98029400001,"2014",2015-07
"65104679","0","223","20","5521",בית כנסת,Synagogue,"1","64943542","0","0",209600.65262700000,622836.20389400003,"2014",2015-07
"65104723","0","223","20","5501",מקוה נשים,,"1","64937922","0","0",186270.10032699999,648714.88089399994,"2014",2015-07
"54006723","0","223","20","5521",בית כנסת - אור החיים,Or HaHayyim Synagogue,"1","61063802","0","0",181016.59412699999,501922.95249400003,"0",
"54006724","0","223","20","5521",בית כנסת - אוהל יוסק,,"1","52412540","0","0",203409.80402700001,648579.86849400005,"0",
"54006725","0","223","20","5521",בית כנסת - ישמח משה,,"1","52430339","0","0",215650.19642699999,634112.01489400002,"0",
"54006729","0","223","20","5521",בית כנסת - המשותף ח.י.ה,,"1","52181012","0","0",190877.12372700000,695227.57089400000,"0",
"54023536","0","223","20","5521",בית כנסת - אבשלום,,"1","64940983","54452667","252",187086.71562700000,647883.51789400005,"0",
"54005716","0","223","20","5521",בית כנסת - אור יעקב,,"1","52094950","0","0",186402.99672699999,689956.16089399997,"0",
"65104684","0","223","20","5521",בית כנסת - מגן אברהם,Magen Avraham Synagogue,"1","64943145","0","0",209809.50182700000,622625.71419400000,"2014",2015-07
"65104688","0","223","20","5521",בית כנסת - קהל פרושים ירושלי,,"1","64947026","0","0",210574.00562700001,623301.75359400001,"2014",2015-07
"65104957","0","223","20","5521",בית כנסת - מנין אברכים,,"1","64947035","0","0",210369.22282699999,623118.86309400003,"2014",2015-07
"65104958","0","223","20","5521",בית כנסת - אוהל יששכר,,"1","64947037","0","0",210421.71622700000,623043.08629400004,"2014",2015-07
"65104959","0","223","20","5521",בית כנסת - דחסידי באיאן,,"1","65075871","0","0",210324.13772699999,622985.93619399995,"2014",2015-07
"65106570","0","223","20","5521","בית כנסת - חב""ד",Chabad Synagogue,"2","52801610","0","0",210159.24372699999,622793.41439399996,"2014",2015-07
"65104961","0","223","20","5521",בית כנסת - בני תורה,,"1","52801610","0","0",210170.46212700001,622801.66939399997,"2014",2015-07
"65104962","0","223","20","5521",בית כנסת - באבוב,,"1","52683406","0","0",210186.33712700001,622816.27439399995,"2014",2015-07
"65104964","0","223","20","5521",בית כנסת - משכן אברהם,,"1","53378979","0","0",210184.85542700000,622655.83079399995,"2014",2015-07
"65104967","0","223","20","5521",בית כנסת - היכל שמריהו,,"1","64943527","0","0",209935.19412700000,622454.57069399999,"2014",2015-07
"65104968","0","223","20","5521",בית כנסת - עטרת יהודה ראזלא,,"1","65077394","0","0",209775.12092700001,622415.94139399996,"2014",2015-07
"65104969","0","223","20","5521",בית כנסת - כולל חצות,,"1","65076599","0","0",209677.24252699999,622505.51189400000,"2014",2015-07
"65104970","0","223","20","5521",בית כנסת - משכן יחזקאל,,"1","65077395","0","0",209893.14292700001,622559.48699400004,"2014",2015-07
"65103959","0","223","20","5521",בית כנסת - דחסידי ויזניץ,,"1","64943136","0","0",209802.20542700001,622841.71859399998,"2014",2015-07
"65103960","0","223","20","5521",בית מדרש - דחסידי אמשינוב,,"1","64943137","0","0",209821.89052700001,622818.22349400003,"2014",2015-07
"65104238","0","223","20","5521",בית כנסת - חסד לאברהם,Hesed Le'Avraham Synagogue,"1","65073538","0","0",211338.24992700000,623713.68849400000,"2014",2015-07
"65104239","0","223","20","5521",בית כנסת,Synagogue,"1","64945839","0","0",210993.23202699999,623524.28699399997,"2014",2015-07
"65104240","0","223","20","5521",בית כנסת - ברכת השם,,"1","64947028","0","0",210578.17282700000,623194.19289399998,"2014",2015-07
"54007047","0","223","20","5521",בית כנסת - ברכת אסתר,,"2","51868495","0","0",208861.18472700001,768342.92339400004,"0",
"54023215","0","223","20","5521",בית כנסת - שלום על ישראל,Shalom Al Yisra'el Synagogue,"1","52493131","0","0",178203.04332699999,664034.47621400002,"0",
"54005609","0","223","20","5521",בית כנסת - בית אהרון,,"1","52442276","0","0",189258.55612699999,650697.06349400000,"0",
"54023218","0","223","20","5521",בית כנסת,Synagogue,"1","52512309","0","0",184697.07122700001,656392.58629400004,"0",
"54005552","0","223","20","5521",בית כנסת - ברית שלום,,"1","52236903","0","0",187174.66702699999,674792.01059399999,"0",
"54006054","0","223","20","5521",בית כנסת - שערי שלום יעקב,,"1","51694583","0","0",214160.46572700000,775064.64079400001,"0",
"54006064","0","223","20","5521",בית כנסת - אהל נחמיה מוסדות,,"1","53257445","0","0",186747.60052700000,694399.52409399999,"0",
"54006903","0","223","20","5523",מסגד - אבו חמאן,,"1","53173067","0","0",218513.10432700001,750491.21359399997,"0",
"54006913","0","223","20","5521",בית כנסת,Synagogue,"1","51712220","0","0",226698.26592700000,768629.76369399996,"0",
"54022724","0","223","20","5521",בית כנסת - המרכזי,,"1","52240684","0","0",181591.90142700000,653678.11249400000,"0",
"54008166","0","223","20","5501",מקווה - יוסף חיים,,"1","52230538","0","0",187611.27452700000,659524.79029399995,"0",
"54022726","0","223","20","5521",בית כנסת - בית יוסף,Bet Yosef  Synagogue,"1","53073381","0","0",194201.81552700000,676861.28659399995,"0",
"54022727","0","223","20","5521",בית כנסת - תפארת ציון,Tif'eret Tsiyyon Synagogue,"1","52379524","0","0",176797.64412700001,659787.05699399998,"0",
"54005560","0","223","20","5521",בית כנסת - תפארת אהרון,,"1","52414412","0","0",189376.44472699999,651035.72409399995,"0",
"54005890","0","223","20","5521",בית כנסת - מולדת,,"2","52824292","0","0",178753.77812700000,572861.15619400004,"0",
"54023293","0","223","20","5521",בית כנסת - שארית ישראל,,"1","52990535","0","0",161688.86632700000,603660.93559400004,"0",
"54005905","0","223","20","5521",בית כנסת,Synagogue,"1","53419743","0","0",170293.63392699999,631247.17769399995,"0",
"54005906","0","223","20","5521",בית כנסת - שער מנחם,,"1","52629264","0","0",176604.32032699999,612428.39619400003,"0",
"54023514","0","223","20","5521",בית כנסת - הספרדי עלי עשור ו,,"1","52655785","54451074","252",228343.94502700001,631873.08059400006,"0",
"54006932","0","223","20","5521","בית כנסת - חב""ד",Chabad Synagogue,"1","53351045","54449466","252",183063.02252699999,644387.57369400002,"0",
"54007224","0","223","20","5521",בית כנסת - אור המערב,,"1","51912083","0","0",210201.38212699999,745472.92779400002,"0",
"54008217","0","223","20","5521",בית כנסת - הבעל שם טוב,,"1","64908467","0","0",176087.22312700000,627267.14369399997,"0",
"54005910","0","223","20","5521",בית כנסת - תפארת ישראל,Tif'eret Yisra'el Synagogue,"1","65046552","0","0",246800.65082700000,712152.42399399995,"0",
"54006736","0","223","20","5521",בית כנסת - זכור לאברהם,Zakhor Le'Avraham Synagogue,"1","52658005","0","0",215778.46312700000,628636.52589399996,"0",
"54006738","0","223","20","5521",בית כנסת - יעקב מחדד,,"1","52653249","0","0",198976.25902699999,628726.09439400001,"0",
"54023475","0","223","20","5521",בית כנסת - ציוני נועם,,"1","52557931","0","0",183742.55132699999,640720.22589400003,"0",
"54006750","0","223","20","5521","בית כנסת - ע""ש אלי כהן",,"1","64906316","0","0",192694.84822700001,675515.78659399995,"0",
"54006762","0","223","20","5501",מקווה,Mikve (Ritual Bath),"1","51803559","0","0",274325.59432700003,750277.43969399994,"0",
"54005722","0","223","20","5521",בית כנסת - על שם רחניאן מאיר,,"1","52072750","0","0",186040.19662700000,688922.55609400000,"0",
"54022741","0","223","20","5521",בית כנסת - תפארת שאנן,,"1","51939960","0","0",201681.71422699999,743786.49729400000,"0",
"54008238","0","223","20","5521",בית כנסת - קיראון,,"1","52376486","0","0",187038.97622700001,662366.38629399997,"0",
"54008245","0","223","20","5521",בית כנסת - שמע ישראל,,"1","53313288","0","0",179246.74012700000,661973.17769399995,"0",
"54008246","0","223","20","5521",בית כנסת - שערי ציון,Sha'are Tsiyyon Synagogue,"1","52186971","0","0",178773.88642699999,658599.52219399996,"0",
"54008371","0","223","20","5521",בית כנסת - בר אילן,,"1","53405517","0","0",161074.77232700001,592661.93509399996,"0",
"54007070","0","223","20","5521",בית כנסת - אהבת ישראל,Ahavat Yisra'el Synagogue,"1","53271527","0","0",194305.20492700001,691634.24419400003,"0",
"54007073","0","223","20","5521",בית כנסת - יעקב אבו חצירא,,"1","52545360","0","0",189346.11352700001,650727.88229400001,"0",
"54007078","0","223","20","5521",בית כנסת - מרום ציון,,"1","52152200","0","0",190513.33312699999,677448.17229400005,"0",
"54005749","0","223","20","5521",בית כנסת - יד לשבים,,"1","52488290","0","0",182861.13422700000,643689.01729400002,"0",
"54005754","0","223","20","5521",בית כנסת - אור מציון,,"1","53323653","0","0",179515.83982699999,635968.55129400000,"0",
"54005755","0","223","20","5521",בית כנסת - כנסת שלמה,Kneset Shlomo Synagogue,"1","52429714","0","0",217805.05642700000,636991.30109399999,"0",
