id,lat,long,from,to,raw_text
7358,31.99390556,34.94585097,2020-03-27 18:00:00,2020-03-27 18:30:00,"""שופר סל שלי"" רחוב תרשיש שוהם - שוהם"
7359,31.99388072,34.94584632,2020-03-29 18:00:00,2020-03-29 18:30:00,""" שופר סל שלי"" רחוב תרשיש שוהם - שוהם"
7360,32.04443429,34.76918069,2020-04-05 9:30:00,2020-04-05 12:00:00,מעבדה לבריאות הציבור אבו כביר - תל אביב - יפו
7361,32.0480069,34.95464715,2020-03-27 8:00:00,2020-03-27 9:00:00,שפע שוק - אלעד
7362,31.66511261,34.56623918,2020-03-30 7:30:00,2020-03-30 15:30:00,מס הכנסה - אשקלון
7363,32.08485473,34.82982403,2020-03-29 15:00:00,2020-03-29 15:30:00,קובי סיק עודפים - בני ברק
7364,32.09890048,34.82972812,2020-03-26 13:00:00,2020-03-26 14:00:00,אושר עד - בני ברק
7365,32.09889185,34.82972441,2020-03-31 13:00:00,2020-03-31 14:00:00,אושר עד - בני ברק
7366,32.17222887,34.9248284,2020-04-06 15:00:00,2020-04-06 16:00:00,מרכז לסר- ביצים - כפר סבא
7367,31.87015426,34.8216579,2020-04-01 15:00:00,2020-04-01 16:20:00,יוחננוף בילו סנטר - קרית עקרון
7368,32.09014696,34.83489575,2020-03-31 17:00:00,2020-03-31 19:00:00,ברכול יש חסד - בני ברק
7369,32.05523434,34.96069557,2020-04-01 15:25:00,2020-04-01 16:00:00,שוק מהדרין - אלעד
7370,31.81551201,34.8642621,2020-03-27 11:30:00,2020-03-27 12:00:00,צרכניית יסודות - יסודות
7371,32.05258323,34.95122223,2020-04-05 11:00:00,2020-04-05 12:20:00,"סופר ""יש חסד"" - אלעד"
7372,32.0480153,34.95465384,2020-04-05 21:00:00,2020-04-05 21:30:00,"סופר ""שוק מהדרין"" - אלעד"
7373,31.79184741,34.66558541,2020-03-25 12:00:00,2020-03-25 13:00:00,"קופ""ח מאוחדת - אשדוד"
7374,32.08997736,34.83850672,2020-04-01 13:00:00,2020-04-01 14:00:00,"חנות ירקות ""שיווק ישיר"" - בני ברק"
7375,31.78791873,35.22281604,2020-03-26 8:00:00,2020-03-26 21:00:00,"ישיבת ""מיר"" - ירושלים"
7376,32.0899442,34.82703444,2020-03-25 8:00:00,2020-03-25 17:00:00,"מינץ 31, בני ברק"
7377,31.7889446,35.19386201,2020-03-27 11:00:00,2020-03-27 11:30:00,עץ יוסף - ירושלים
7378,32.08910208,34.8380529,2020-03-25 22:00:00,2020-03-25 22:40:00,ברכת השם - בני ברק
7379,32.05259958,34.95120859,2020-04-02 12:30:00,2020-04-02 13:30:00,"סופר ""יש חסד"" - אלעד"
7380,32.05256321,34.95123005,2020-03-26 12:30:00,2020-03-26 13:30:00,"סופר ""יש חסד"" - אלעד"
7381,32.1778493,34.8031954,2020-03-31 7:00:00,2020-03-31 14:00:00,מדיקל סנטר - הרצליה
7382,32.1778493,34.8031954,2020-03-29 14:00:00,2020-03-29 21:00:00,מדיקל סנטר - הרצליה
7383,31.69802407,35.1008383,2020-03-27 10:00:00,2020-03-27 11:00:00,סופר ברכת השם - ביתר עילית
7384,31.81147545,35.21739906,2020-03-31 9:00:00,2020-03-31 11:00:00,יש חסד - ירושלים
7385,31.81148001,35.21739906,2020-03-26 9:00:00,2020-03-26 11:00:00,יש חסד - ירושלים
7386,31.81145721,35.2173776,2020-03-27 9:00:00,2020-03-27 11:00:00,יש חסד - ירושלים
7387,31.81146861,35.21738297,2020-03-29 9:00:00,2020-03-29 11:00:00,יש חסד - ירושלים
7388,32.1778493,34.8031954,2020-03-25 7:00:00,2020-03-25 14:30:00,מדיקל סנטר - הרצליה
7389,31.7617113,35.1977669,2020-04-01 10:00:00,2020-04-01 12:00:00,מרפאת מאוחדת בגבעת מרדכי - ירושלים
7390,31.7617156,35.1977709,2020-04-01 10:00:00,2020-04-01 12:00:00,בית מרקחת מאוחדת בגבעת מרדכי - ירושלים
7391,32.1778493,34.8031954,2020-03-26 14:00:00,2020-03-26 21:00:00,מדיקל סנטר - הרצליה
7392,32.1778493,34.8031954,2020-03-27 11:00:00,2020-03-27 17:00:00,מדיקל סנטר - הרצליה
7393,31.81139111,35.21736956,2020-03-30 9:00:00,2020-03-30 11:00:00,יש חסד - ירושלים
7394,31.81202932,34.66294622,2020-03-30 12:30:00,2020-03-30 17:00:00,אושר עד - אשדוד
7395,32.03277394,34.85106027,2020-03-31 18:00:00,2020-03-31 22:00:00,סופר יוחננוף - אור יהודה
7396,32.03274666,34.85105491,2020-04-01 13:30:00,2020-04-01 15:30:00,סופר יוחננוף - אור יהודה
7397,31.79192126,35.20454445,2020-03-29 19:00:00,2020-03-29 19:30:00,"חנות""שערי רווחה"" - ירושלים"
7398,32.0692707,34.8386134,2020-04-06 9:00:00,2020-04-06 12:30:00,ברכול - רמת גן
7399,32.09003832,34.87994766,2020-03-26 12:00:00,2020-03-26 16:00:00,יד שרה - פתח תקווה
7400,32.09007467,34.8799423,2020-03-25 12:00:00,2020-03-25 14:00:00,יד שרה - פתח תקווה
7401,32.09055929,34.8345386,2020-04-03 8:30:00,2020-04-03 11:00:00,מעיין 2000 - בני ברק
7402,32.09844129,34.82421404,2020-04-06 19:00:00,2020-04-06 20:00:00,ויקטורי בקניון איילון - רמת גן
7403,31.79179154,35.19181347,2020-03-25 8:00:00,2020-03-25 22:00:00,יש חסד רמת אשכול - ירושלים
7404,32.08857487,34.8894856,2020-04-02 8:00:00,2020-04-02 8:20:00,קופת חולים לאומית - פתח תקווה
7405,32.08858397,34.8894695,2020-04-05 8:00:00,2020-04-05 8:20:00,קופת חולים לאומית - פתח תקווה
7406,31.9933135,34.8956049,2020-03-26 8:00:00,2020-03-26 17:30:00,מכס שדה התעופה - לוד
7407,31.93970893,35.03891146,2020-04-02 8:45:00,2020-04-02 18:30:00,מאפיית הודיה - מודיעין עילית
7408,31.8563589,35.2198049,2020-03-25 7:00:00,2020-03-25 13:00:00,עוף ירושלים - ירושלים
7409,32.09171988,34.88798893,2020-03-30 7:00:00,2020-03-30 14:00:00,מאפיית הדגנים - פתח תקווה
7410,32.09170852,34.88798624,2020-03-29 7:00:00,2020-03-29 14:00:00,מאפיית הדגנים - פתח תקווה
7411,32.2644916,35.0025445,2020-03-25 20:00:00,2020-03-25 20:10:00,אבו סלאח - טייבה
7412,32.2711266,34.8889732,2020-03-25 8:00:00,2020-03-25 15:00:00,מרפאה - אבן יהודה
7413,32.08067017,34.84300561,2020-03-26 19:00:00,2020-03-26 19:30:00,"הרב זוננפלד יוסף 16, בני ברק"
7414,32.08063267,34.84304987,2020-03-26 13:00:00,2020-03-26 13:30:00,"הרב זוננפלד יוסף 16, בני ברק"
7415,32.08556138,34.84217108,2020-03-25 7:30:00,2020-03-25 10:00:00,בית כנסת - בני ברק
7416,32.0827834,34.8426542,2020-04-05 19:00:00,2020-04-05 20:00:00,צרכניה אחיעזר - בני ברק
7417,31.7968875,35.2177577,2020-03-29 8:00:00,2020-03-29 8:30:00,"אליעזרוב 4, ירושלים"
7418,31.9839168,34.76891226,2020-04-06 12:30:00,2020-04-06 13:06:00,סופר רמי לוי מתחם G סינמה סיטי - ראשון לציון
7419,31.80840061,34.65008235,2020-03-31 8:00:00,2020-03-31 19:00:00,ישיבה מאירת שמועה - אשדוד
7420,32.0833881,34.8405592,2020-04-06 17:40:00,2020-04-06 18:10:00,"קופ""ח מכבי בני ברק רח"" קהנמן 64 - בני ברק"
7421,31.79484,35.2082473,2020-03-26 14:00:00,2020-03-26 15:00:00,אושר עד רוממה - ירושלים
7422,32.09674394,34.88583779,2020-03-25 7:00:00,2020-03-25 17:00:00,"""צמיגי המושבה"" - פתח תקווה"
7423,32.105837,34.8923941,2020-03-25 7:00:00,2020-03-25 19:00:00,"סופר אושר עד פ""ת - פתח תקווה"
7424,32.105837,34.8923941,2020-03-26 7:00:00,2020-03-26 14:00:00,סופר אושר עד - פתח תקווה
7425,32.105837,34.8923941,2020-03-28 20:00:00,2020-03-28 22:00:00,"סופר אושר עד פ""ת - פתח תקווה"
7426,32.105837,34.8923941,2020-03-29 7:00:00,2020-03-29 19:00:00,סופר אושר עד - פתח תקווה
7427,32.105837,34.8923941,2020-03-30 7:00:00,2020-03-30 11:00:00,סופר אושר עד - פתח תקווה
7428,31.78680184,35.20995491,2020-04-05 21:00:00,2020-04-05 23:00:00,מוקד ערב של קופת חולים מאוחדת - ירושלים
7429,31.78678984,35.20994787,2020-04-06 12:00:00,2020-04-06 12:45:00,קופת חולים מאוחדת - ירושלים
7430,32.45952796,35.04194573,2020-03-25 8:00:00,2020-03-25 8:30:00,אתר בניה  שפיר בחריש - חריש
7431,32.45956021,35.04207916,2020-03-25 8:00:00,2020-03-25 10:30:00,אתר בניה שפיר - חריש
7432,33.0083233,35.1171239,2020-03-29 16:30:00,2020-03-29 20:00:00,בית חולים הגליל - נהריה
7433,32.0282193,34.7483546,2020-03-31 8:00:00,2020-03-31 8:30:00,בית בלב בת ים - בת ים
7434,32.0504127,34.950401,2020-04-02 17:00:00,2020-04-02 17:30:00,כולל סטור - אלעד
7435,32.2816252,34.9102918,2020-03-25 17:00:00,2020-03-25 17:45:00,מחסני מזון- קדימה - קדימה-צורן
7436,32.3011492,34.9138428,2020-03-25 8:00:00,2020-03-25 16:30:00,"מרכז לבריאות הנפש ""לב השרון"" - פרדסיה"
7437,32.3011492,34.9138428,2020-03-26 8:00:00,2020-03-26 16:30:00,"מרכז לבריאות הנפש ""לב השרון"" - פרדסיה"
7438,32.2828126,34.9046213,2020-03-26 16:30:00,2020-03-26 17:30:00,ליאל חומרי בנין - קדימה-צורן
7439,32.2692212,34.8906791,2020-03-27 8:30:00,2020-03-27 9:00:00,"""מגה בעיר"" - אבן יהודה"
7440,32.3011492,34.9138428,2020-03-29 8:00:00,2020-03-29 16:30:00,"מרכז לבריאות הנפש ""לב השרון"" - פרדסיה"
7441,32.3011492,34.9138428,2020-03-30 8:00:00,2020-03-30 16:30:00,"מרכז לבריאות הנפש ""לב השרון"" - פרדסיה"
7442,32.311183,34.9632374,2020-03-31 7:30:00,2020-03-31 8:00:00,"סופרמרקט ""מרדקו גולד"" - תנובות"
7443,32.3011492,34.9138428,2020-03-31 8:00:00,2020-03-31 16:30:00,"מרכז לבריאות הנפש ""לב השרון"" - פרדסיה"
7444,32.1058543,34.9402346,2020-04-02 18:00:00,2020-04-02 18:30:00,"סופר ""יינות ביתן"" - ראש העין"
7445,31.8610938,34.8058639,2020-03-31 18:45:00,2020-03-31 19:45:00,קשת טעמים - קרית עקרון
7446,32.09674439,34.88565598,2020-03-25 15:00:00,2020-03-25 17:00:00,"סופר ""יינות ביתן"" - פתח תקווה"
7447,32.0742854,34.8699868,2020-04-01 12:00:00,2020-04-01 12:30:00,שופר סל שלי/קיון גנים - פתח תקווה
7448,31.7928283,34.6535121,2020-04-03 12:00:00,2020-04-03 12:30:00,מרקט בראש צעיר - אשדוד
7449,31.78927058,35.21819865,2020-04-05 16:45:00,2020-04-05 17:00:00,קופת חולים מאוחדת פסגת זאב - ירושלים
7450,31.770753,35.243902,2020-03-31 9:30:00,2020-03-31 10:30:00,"קופ""ח כללית - אלחכמה - ירושלים"
7451,32.09674848,34.88584048,2020-03-27 7:00:00,2020-03-27 14:00:00,"""צמיגי המושבה"" - פתח תקווה"
7452,32.09670804,34.88565062,2020-03-27 12:00:00,2020-03-27 13:00:00,"סופר ""יינות ביתן"" - פתח תקווה"
7453,32.0862991,34.8348894,2020-04-03 11:00:00,2020-04-03 11:30:00,נתיב החסד - בני ברק
7454,32.0840122,34.8342287,2020-04-02 11:00:00,2020-04-02 11:30:00,מכולת מילר - בני ברק
7455,32.13098297,34.89386266,2020-03-30 9:00:00,2020-03-30 17:00:00,"הנגר 3, הוד השרון"
7456,32.13096935,34.89393776,2020-03-31 9:00:00,2020-03-31 17:00:00,"הנגר 3, הוד השרון"
7457,32.1310602,34.89385193,2020-04-01 9:00:00,2020-04-01 17:00:00,"הנגר 3, הוד השרון"
7458,32.08481837,34.84104371,2020-03-26 11:00:00,2020-03-26 11:30:00,ברכול- סופר שכונתי - בני ברק
7459,32.1557439,34.8911459,2020-04-08 8:00:00,2020-04-08 8:30:00,"""שקדיה"" - הוד השרון"
7460,32.1558361,34.8911464,2020-04-08 8:00:00,2020-04-08 8:30:00,בית מרקחת של מכבי - הוד השרון
7461,32.1558146,34.8910203,2020-04-08 8:00:00,2020-04-08 8:30:00,מעדניה - הוד השרון
7462,32.159112,34.8883456,2020-04-08 8:00:00,2020-04-08 8:30:00,מגה בעיר - הוד השרון
7463,32.1690857,34.8775149,2020-04-08 8:00:00,2020-04-08 8:30:00,"חנות משק - גבעת ח""ן"
7464,32.1432281,34.891664,2020-04-08 8:00:00,2020-04-08 8:30:00,סופר בקניון עזריאל - הוד השרון
7465,32.07105182,34.80226765,2020-04-08 8:00:00,2020-04-08 21:00:00,"בית הקברות רמב""מ - גבעתיים"
7466,32.77962317,35.51143318,2020-04-07 12:00:00,2020-04-07 13:30:00,"הנשיא ויצמן 1017, טבריה"
7467,32.77921204,35.50291163,2020-04-07 13:45:00,2020-04-07 14:15:00,"החרושת 10, טבריה"
7468,31.75598731,34.98696244,2020-03-25 8:00:00,2020-03-25 11:00:00,בנק לאומי - קניון ביג - בית שמש
7469,31.75597819,34.98694634,2020-03-30 8:00:00,2020-03-30 11:00:00,בנק לאומי - קניון ביג - בית שמש
7470,31.75597363,34.98762763,2020-03-25 8:00:00,2020-03-25 11:00:00,בנק מזרחי טפחות - קניון ביג - בית שמש
7471,31.75597363,34.98763299,2020-03-30 8:00:00,2020-03-30 11:00:00,בנק מזרחי טפחות - קניון ביג - בית שמש
7472,32.09674167,34.88583779,2020-04-03 7:00:00,2020-04-03 14:00:00,"""צמיגי המושבה"" - פתח תקווה"
7473,32.09670576,34.8856533,2020-04-03 12:00:00,2020-04-03 13:00:00,"סופר ""יינות ביתן"" - פתח תקווה"
7474,32.07952556,34.8339746,2020-03-26 9:00:00,2020-03-26 10:45:00,"חזון איש 50, בני ברק"
7475,32.08374297,34.83555377,2020-03-27 8:00:00,2020-03-27 8:30:00,"אור החיים 24, בני ברק"
7476,32.08379013,34.83554506,2020-03-29 8:00:00,2020-03-29 8:30:00,"אור החיים 24, בני ברק"
7477,32.08375661,34.83554707,2020-03-25 8:00:00,2020-03-25 8:30:00,"אור החיים 24, בני ברק"
7478,32.08377479,34.83553902,2020-03-26 8:00:00,2020-03-26 8:30:00,"אור החיים 24, בני ברק"
7479,32.7791922,35.5029054,2020-04-05 7:30:00,2020-04-05 7:45:00,סופר מרקט יוחננוף - טבריה
7480,32.7791922,35.5029054,2020-03-26 15:00:00,2020-03-26 16:00:00,סופר מרקט יוחננוף - טבריה
7481,32.0556009,34.8631348,2020-04-07 7:00:00,2020-04-07 7:30:00,"סופר ""מגה"" - קרית אונו"
7482,32.0880423,34.8884476,2020-04-07 12:00:00,2020-04-07 12:30:00,סניף דואר - פתח תקווה
7483,31.9873003,34.8505463,2020-03-27 9:00:00,2020-03-27 12:30:00,"מאפיית מצות - כפר חב""ד"
7484,32.0796249,34.8411712,2020-04-07 12:30:00,2020-04-07 14:00:00,בר כל - בני ברק
7485,32.79518637,35.5246994,2020-04-03 8:30:00,2020-04-03 9:00:00,קופת חולים רקתי - טבריה
7486,33.08731264,35.17401472,2020-04-01 15:00:00,2020-04-01 15:30:00,מרכולית קיבוץ חניתה - חניתה
7487,33.08732163,35.1740174,2020-04-03 9:00:00,2020-04-03 9:30:00,מרכולית קיבוץ חניתה - חניתה
7488,31.75539232,35.22362032,2020-04-06 9:30:00,2020-04-06 10:30:00,טרם - ירושלים
7489,32.056953,34.8688528,2020-03-25 18:00:00,2020-03-25 20:00:00,"סופר ""מגה בעיר"" - גני תקווה"
7490,32.05697,34.8662897,2020-04-03 11:00:00,2020-04-03 12:00:00,נתח קצבים - קרית אונו
7491,32.052559,34.9512194,2020-03-25 17:00:00,2020-03-25 23:30:00,סופרמרקט יש חסד - אלעד
7492,32.052559,34.9512194,2020-03-26 16:00:00,2020-03-26 21:00:00,סופרמרקט  יש חסד - אלעד
7493,32.05256321,34.95121932,2020-03-28 21:00:00,2020-03-28 23:30:00,סופרמרקט יש חסד - אלעד
7494,32.2951614,34.85060576,2020-03-27 9:00:00,2020-03-27 12:00:00,מגה בעיר - נתניה
7495,32.052559,34.9512194,2020-03-30 16:30:00,2020-03-30 23:30:00,ספרמרקט יש חסד - אלעד
7496,32.052559,34.9512194,2020-03-31 12:30:00,2020-03-31 23:30:00,סופרמרקט יש חסד - אלעד
7497,32.052559,34.9512194,2020-04-01 6:30:00,2020-04-01 19:00:00,סופרמרקט יש חסד - אלעד
7498,32.052559,34.9512194,2020-04-02 8:00:00,2020-04-02 8:30:00,סופרמרקט יש חסד - אלעד
7499,32.052559,34.9512194,2020-04-03 5:00:00,2020-04-03 23:30:00,סופרמרקט יש חסד - אלעד
7500,32.05131546,34.95999551,2020-04-02 16:00:00,2020-04-02 16:30:00,בית מרקחת קופ'ח מאוחדת - אלעד
7501,32.0523487,34.961865,2020-04-02 16:30:00,2020-04-02 22:00:00,מרכז מסחרי נחלת יצחק - אלעד
7502,32.09010901,34.83376433,2020-03-27 11:00:00,2020-03-27 11:30:00,מכולת שמשון - בני ברק
7503,32.0876892,34.8280412,2020-03-25 18:00:00,2020-03-25 18:30:00,קיוי - בני ברק
7504,32.07387141,34.84232271,2020-03-29 12:00:00,2020-03-29 14:00:00,נקי עשר - בני ברק
7505,32.079903,34.8332475,2020-03-29 12:00:00,2020-03-29 14:00:00,חוט ואיכות - בני ברק
7506,31.92525467,35.0396572,2020-03-31 18:00:00,2020-03-31 20:00:00,יש חסד - מודיעין עילית
7507,31.93729877,35.04317639,2020-04-05 13:00:00,2020-04-05 13:15:00,ברכת הרשבי - מודיעין עילית
7508,32.672917,35.2506366,2020-03-29 16:30:00,2020-03-30 0:00:00,מפעל LOREAL - מגדל העמק
7509,32.0891248,34.83805156,2020-03-30 22:00:00,2020-03-31 1:00:00,ברכת השם - בני ברק
7510,32.0891248,34.83805156,2020-03-31 1:00:00,2020-03-31 22:00:00,ברכת השם - בני ברק
7511,33.0083233,35.1171239,2020-03-29 16:00:00,2020-03-29 20:00:00,בית חולים הגליל - נהריה
7512,32.45874127,35.04432677,2020-04-02 8:00:00,2020-04-02 8:30:00,שופרסל אקספרס - חריש
7513,32.4407945,34.89492446,2020-04-03 10:00:00,2020-04-03 12:00:00,יוחננוף סופר מרקט - חדרה
7514,31.39939497,34.598444,2020-03-27 7:30:00,2020-03-27 8:30:00,בית כנסת - מעגלים
7515,32.45873944,35.04433331,2020-03-30 8:00:00,2020-03-30 8:30:00,שופרסל אקספרס - חריש
7516,31.39939273,34.59845062,2020-03-28 7:30:00,2020-03-28 8:30:00,בית כנסת - מעגלים
7517,31.76498381,35.14942086,2020-04-06 7:00:00,2020-04-06 14:00:00,"מח' תינוקות בי""ח הדסה - ירושלים"
7518,31.7649503,35.1494106,2020-04-02 7:00:00,2020-04-02 15:00:00,מח' תינוקות בהדסה - ירושלים
7519,31.7649503,35.1494106,2020-03-30 7:00:00,2020-03-30 15:00:00,מח' תינוקות בהדסה - ירושלים
7520,31.7649503,35.1494106,2020-03-27 7:00:00,2020-03-27 15:00:00,מח' תינוקות בהדסה - ירושלים
7521,31.7649503,35.1494106,2020-04-01 7:00:00,2020-04-01 15:00:00,מח' תינוקות בהדסה - ירושלים
7522,31.78679902,35.20995252,2020-03-30 16:00:00,2020-03-30 16:30:00,"קופ""ח הטורים - ירושלים"
7523,31.78680265,35.20995335,2020-03-31 9:30:00,2020-03-31 10:00:00,"קופ""ח הטורים - ירושלים"
7524,31.7888179,35.33861245,2020-04-01 8:00:00,2020-04-01 8:30:00,"ליאן יצור ושיווק בע""מ - מעלה אדומים"
7525,31.7888409,35.3386003,2020-04-01 8:00:00,2020-04-01 8:30:00,יקב ציון - מעלה אדומים
7526,31.7905403,35.3337349,2020-04-01 8:00:00,2020-04-01 8:30:00,מאפיית ביכורים - מעלה אדומים
7527,31.79308038,35.33515847,2020-04-01 8:00:00,2020-04-01 8:30:00,מפעל מיה - מעלה אדומים
7528,31.39938805,34.59845193,2020-03-29 7:30:00,2020-03-29 8:30:00,בית כנסת - מעגלים
7529,32.45873895,35.0443253,2020-04-06 8:00:00,2020-04-06 8:30:00,שופרסל אקספרס - חריש
7530,31.80124763,35.22619402,2020-03-29 13:00:00,2020-03-29 16:30:00,קופת חולים כללית - ירושלים
7531,31.8652568,35.168153,2020-04-07 21:30:00,2020-04-07 22:30:00,סופר מחסני השוק - גבעת זאב
7532,31.86529059,35.16788112,2020-04-08 11:00:00,2020-04-08 11:30:00,מרקטו 2000 - גבעת זאב
7533,31.78526369,35.18301988,2020-04-02 18:00:00,2020-04-02 19:00:00,אושר עד - ירושלים
7534,32.18236991,34.89552005,2020-04-08 19:00:00,2020-04-08 19:30:00,בית חולים מאיר - כפר סבא
7535,31.79264477,35.22419859,2020-04-05 9:00:00,2020-04-05 9:30:00,סופר - ירושלים
7536,31.796121,35.226088,2020-04-02 8:00:00,2020-04-02 8:30:00,"מעלות דפנה 48, ירושלים"
7537,32.7857044,35.5403248,2020-03-30 12:00:00,2020-03-30 12:30:00,"הגליל 33, טבריה"
7538,32.77960663,35.51695973,2020-03-29 13:00:00,2020-03-29 14:00:00,"הנשיא ויצמן 1117, טבריה"
7539,32.7789031,35.5167485,2020-03-29 11:00:00,2020-03-29 13:30:00,"אור חיים 11, טבריה"
7540,31.2240555,34.8221812,2020-03-30 15:30:00,2020-03-30 16:30:00,סופר דאבח - באר שבע
7541,32.46595741,34.97878875,2020-04-04 8:00:00,2020-04-04 8:30:00,"הדקלים 20, פרדס חנה-כרכור"
7542,31.0649096,35.0183159,2020-04-03 10:00:00,2020-04-03 11:00:00,קייטרינג השף והסועד - דימונה
7543,32.09278807,34.96621561,2020-03-29 18:30:00,2020-03-29 19:00:00,סופר פארם - ראש העין
7544,32.0927754,34.9662168,2020-04-02 10:30:00,2020-04-02 11:00:00,סופר פארם גבעת טל - ראש העין
7545,32.09237235,34.96618014,2020-04-02 10:30:00,2020-04-02 12:00:00,שופר סל גבעת טל - ראש העין
7546,31.79046388,35.20875238,2020-04-03 8:00:00,2020-04-03 17:00:00,כללית סניף מקור ברוך - ירושלים
7547,31.2240555,34.8221812,2020-04-02 10:00:00,2020-04-02 10:30:00,סופר דאבח - באר שבע
7548,31.23996233,34.79382859,2020-04-02 11:00:00,2020-04-02 12:00:00,מחסני השוק - באר שבע
7549,31.7649639,35.14941193,2020-04-03 10:00:00,2020-04-03 16:00:00,מיון קורונה עין כרם - ירושלים
7550,31.9473888,34.8415209,2020-03-30 9:30:00,2020-03-30 14:00:00,"מוסך ""הילוך שישי"" - באר יעקב"
7551,31.774297,35.2118468,2020-04-02 8:00:00,2020-04-02 17:00:00,בכרך ביטוחים - ירושלים
7552,31.3152192,34.6247327,2020-03-27 9:00:00,2020-03-27 11:00:00,מחסני השוק - אופקים
7553,32.43516596,34.90892764,2020-04-05 10:00:00,2020-04-05 13:00:00,שופרסל דיל שערי חדרה - חדרה
7554,32.4362153,34.9211945,2020-04-05 9:00:00,2020-04-05 10:00:00,בנק הפועלים - חדרה
7555,31.8030403,35.216109,2020-03-30 8:00:00,2020-03-30 20:00:00,בית אבות שומרי החומות - ירושלים
7556,32.0470929,34.8435289,2020-03-31 14:00:00,2020-03-31 17:00:00,מכון הדימות CT תל השומר - רמת גן
7557,32.0470929,34.8435289,2020-03-31 14:00:00,2020-03-31 17:00:00,תל השומר מרכז טכנולוגית MRI - רמת גן
7558,32.0470929,34.8435289,2020-04-02 14:00:00,2020-04-02 16:30:00,תל השומר  מרכז טכנולוגית MRI - רמת גן
7559,32.0459404,34.8419113,2020-03-31 14:00:00,2020-03-31 14:30:00,ביח' תל השומר סופר פארם - רמת גן
7560,32.4357942,34.9163935,2020-04-05 8:00:00,2020-04-05 8:30:00,קופרת חולים כללית קורן - חדרה
7561,32.1464078,34.8041896,2020-03-29 6:00:00,2020-03-29 18:30:00,שופרסל גלילות - רמת השרון
7562,31.819837,34.7603238,2020-03-29 13:00:00,2020-03-29 14:30:00,ביצים גליקסמן - גדרה
7563,31.97536609,34.81255417,2020-03-30 14:30:00,2020-03-30 15:30:00,"סוכנות להשכרת רכב ""ליס פור יו"" - ראשון לציון"
7564,31.7511262,35.2154249,2020-04-02 11:00:00,2020-04-02 12:00:00,רמי לוי תלפיות - ירושלים
7565,32.02301961,34.85841742,2020-03-27 7:00:00,2020-03-27 11:00:00,סופר יוחננוף - אור יהודה
7566,32.01509728,34.79696351,2020-03-28 15:00:00,2020-03-28 22:00:00,הוסטל הבית - חולון
7567,31.24707538,34.7995061,2020-03-30 8:00:00,2020-03-30 16:00:00,בנק דיסקונט- סניף רסקו סיטי - באר שבע
7568,31.7656617,35.1491024,2020-04-03 13:00:00,2020-04-03 22:00:00,"בית חולים הדסה עין כרם, מיון קורונה - ירושלים"
7569,32.32830183,34.85672936,2020-04-05 10:30:00,2020-04-05 16:30:00,חנות חשמל של רובי - נתניה
7570,32.45873694,35.04432675,2020-04-08 8:00:00,2020-04-08 8:30:00,שופר סל אקספרס - חריש
7571,32.46233865,35.04662248,2020-04-02 19:30:00,2020-04-02 20:00:00,שופרסל אקספרס - חריש
7572,31.9628203,34.91354529,2020-04-02 13:15:00,2020-04-02 13:30:00,מכולת - גינתון
7573,32.45877084,35.04432013,2020-03-29 8:00:00,2020-03-29 8:30:00,שופרסל אקספרס - חריש
7574,32.451313,34.895778,2020-04-08 14:30:00,2020-04-08 22:30:00,רנטגן הלל יפה - חדרה
7575,32.46233202,35.04662677,2020-04-07 19:30:00,2020-04-07 20:00:00,שופרסל אקספרס - חריש
7576,31.7948514,35.20826071,2020-03-29 11:00:00,2020-03-29 12:00:00,אושר עד - ירושלים
7577,31.7631179,35.2293939,2020-04-04 15:48:00,2020-04-04 16:18:00,כללית אבו טור - ירושלים
7578,32.4351603,34.9089263,2020-04-05 11:00:00,2020-04-05 12:00:00,שופרסל דיל שערי חדרה - חדרה
7579,32.0282193,34.7483546,2020-03-30 7:00:00,2020-03-30 15:00:00,בית בלב - בת ים
7580,31.9485812,34.7889725,2020-03-30 7:00:00,2020-03-30 15:00:00,מרכז גריאטרי מלבן - ראשון לציון
7581,31.8030403,35.216109,2020-04-06 8:00:00,2020-04-06 8:30:00,מעון הורים שומרי החומות - ירושלים
7582,31.7852588,35.1830189,2020-04-05 17:00:00,2020-04-05 19:00:00,אושר עד גבעת שאול - ירושלים
7583,31.77100756,35.18384539,2020-04-07 12:00:00,2020-04-07 13:00:00,שפע ברכת השם - בית וגן - ירושלים
7584,31.9639332,34.8054252,2020-03-30 14:50:00,2020-03-30 15:20:00,"מכון פזיוטרפיה ""מכבי"" - ראשון לציון"
7585,31.96393432,34.80542515,2020-04-02 11:50:00,2020-04-02 12:20:00,"מכון פזיוטרפיה של ""מכבי"" - ראשון לציון"
7586,31.7967383,35.2198338,2020-04-02 8:00:00,2020-04-02 20:00:00,מכולת שכונתית - זול כאן - ירושלים
7587,32.45881844,35.04433399,2020-03-29 8:00:00,2020-03-29 8:30:00,שופרסל אקספרס - חריש
7588,32.45873491,35.04432329,2020-03-29 8:00:00,2020-03-29 8:30:00,שופרסל אקספרס - חריש
7589,32.07408425,34.84053369,2020-03-31 10:00:00,2020-03-31 10:30:00,בית מרקחת - בני ברק
7590,32.07332717,34.8420313,2020-03-31 10:30:00,2020-03-31 11:00:00,שוק השומר - בני ברק
7591,32.089433,34.8825601,2020-03-29 11:00:00,2020-03-29 12:00:00,היפר דודו - פתח תקווה
